,Visits,Mind Exercise,FamilyInt,Color MCGDM,Weight MCGDM,Color FCS,MV FCS
163,4,42,20,Blue,0.3386077130516367,Orange,0.7000000000000002
164,4,42,22,Blue,0.3386077130516367,Orange,0.7000000000000002
165,4,42,24,Blue,0.3386077130516367,Orange,0.7000000000000002
166,4,42,26,Blue,0.3386077130516367,Orange,0.7000000000000002
167,4,42,28,Blue,0.3386077130516367,Orange,0.7000000000000002
168,4,48,4,Red,0.3508494361102705,Orange,0.40769869842149
169,4,48,6,Red,0.3389585722511161,Orange,0.5285787759300533
170,4,48,8,Red,0.3348049041187741,Orange,0.584949948222299
171,4,48,10,Blue,0.33613665334239884,Orange,0.6142893879650266
172,4,48,12,Blue,0.3370542103714857,Orange,0.6234048257372654
173,4,48,14,Blue,0.33981277011842503,Orange,0.7000000000000002
174,4,48,16,Blue,0.33981277011842503,Orange,0.7000000000000002
175,4,48,18,Blue,0.33981277011842503,Orange,0.7000000000000002
176,4,48,20,Blue,0.33981277011842503,Orange,0.7000000000000002
177,4,48,22,Blue,0.33981277011842503,Orange,0.7000000000000002
178,4,48,24,Blue,0.33981277011842503,Orange,0.7000000000000002
179,4,48,26,Blue,0.33981277011842503,Orange,0.7000000000000002
180,4,48,28,Blue,0.33981277011842503,Orange,0.7000000000000002
181,4,54,0,Red,0.3487802182591653,Orange,0.30169836265636124
182,4,54,2,Red,0.3487802182591653,Orange,0.30169836265636124
183,4,54,4,Red,0.3496394309705149,Orange,0.4283226251792068
184,4,54,6,Red,0.3370531025564378,Orange,0.5694904912030917
185,4,54,8,Blue,0.3359908893743843,Orange,0.6174673612450962
186,4,54,10,Blue,0.3378754114205461,Orange,0.6440659005390014
187,4,54,12,Blue,0.3390623307114781,Orange,0.6451589369463262
188,4,60,0,Red,0.3460882233868285,Orange,0.3714383679067376
189,4,60,2,Red,0.3460882233868285,Orange,0.3714383679067376
190,4,60,4,Red,0.34762711856751377,Orange,0.5230868642112065
191,4,60,6,Blue,0.3375678781163985,Orange,0.6857191839533688
192,4,66,0,Red,0.3460882233868285,Orange,0.3714383679067376
193,4,66,2,Red,0.3460882233868285,Orange,0.3714383679067376
194,4,66,4,Red,0.34762711856751377,Orange,0.5230868642112065
195,4,66,6,Blue,0.3375678781163985,Orange,0.6857191839533688
196,4,72,0,Red,0.3460882233868285,Orange,0.3714383679067376
197,4,72,2,Red,0.3460882233868285,Orange,0.3714383679067376
198,4,72,4,Red,0.34762711856751377,Orange,0.5230868642112065
199,4,72,6,Blue,0.3375678781163985,Orange,0.6857191839533688
200,4,78,0,Red,0.3460882233868285,Orange,0.3714383679067376
201,4,78,2,Red,0.3460882233868285,Orange,0.3714383679067376
202,4,78,4,Red,0.34762711856751377,Orange,0.5230868642112065
203,4,78,6,Blue,0.3375678781163985,Orange,0.6857191839533688
204,4,84,0,Red,0.3460882233868285,Orange,0.3714383679067376
205,4,84,2,Red,0.3460882233868285,Orange,0.3714383679067376
206,4,84,4,Red,0.34762711856751377,Orange,0.5230868642112065
207,4,84,6,Blue,0.3375678781163985,Orange,0.6857191839533688
208,4,90,0,Red,0.3460882233868285,Orange,0.3714383679067376
209,4,90,2,Red,0.3460882233868285,Orange,0.3714383679067376
210,4,90,4,Red,0.34762711856751377,Orange,0.5230868642112065
211,4,90,6,Blue,0.3375678781163985,Orange,0.6857191839533688
212,4,96,0,Red,0.3460882233868285,Orange,0.3714383679067376
213,4,96,2,Red,0.3460882233868285,Orange,0.3714383679067376
214,4,96,4,Red,0.34762711856751377,Orange,0.5230868642112065
215,4,96,6,Blue,0.3375678781163985,Orange,0.6857191839533688
216,4,102,0,Red,0.3460882233868285,Orange,0.3714383679067376
217,4,102,2,Red,0.3460882233868285,Orange,0.3714383679067376
218,4,102,4,Red,0.34762711856751377,Orange,0.5230868642112065
219,4,102,6,Blue,0.3375678781163985,Orange,0.6857191839533688
220,4,108,0,Red,0.3460882233868285,Orange,0.3714383679067376
221,4,108,2,Red,0.3460882233868285,Orange,0.3714383679067376
222,4,108,4,Red,0.34762711856751377,Orange,0.5230868642112065
223,4,108,6,Blue,0.3375678781163985,Orange,0.6857191839533688
224,4,114,0,Red,0.3460882233868285,Orange,0.3714383679067376
225,4,114,2,Red,0.3460882233868285,Orange,0.3714383679067376
226,4,114,4,Red,0.34762711856751377,Orange,0.5230868642112065
227,4,114,6,Blue,0.3375678781163985,Orange,0.6857191839533688
228,6,0,10,Red,0.3390220008027513,Orange,0.37144
229,6,6,10,Red,0.3390220008027513,Orange,0.37144
230,6,12,10,Red,0.3390220008027513,Orange,0.37144
231,6,18,6,Red,0.3419286978425222,Orange,0.4608695652173914
232,6,18,8,Red,0.33951434432883704,Orange,0.488563866833821
233,6,24,4,Red,0.3428564150103319,Orange,0.3714383679067376
234,6,24,6,Red,0.3361773021005429,Orange,0.6000000000000001
235,6,30,4,Red,0.3428564150103319,Orange,0.3714383679067376
236,6,30,6,Red,0.3361773021005429,Orange,0.6000000000000001
237,6,36,4,Red,0.33949986724794723,Orange,0.5050950879690839
238,6,36,8,Blue,0.3347228888084072,Orange,0.6554944165722609
239,6,42,0,Red,0.34472297335207364,Orange,0.36000000000000004
240,6,42,2,Red,0.34472297335207364,Orange,0.36000000000000004
241,6,42,4,Red,0.3366396709920728,Orange,0.5285787759300533
